fid,cr_dens,price,morfotype,cluster,minor_roads_dens,tree_dens,poi_dens,ma_morf,morfotype_unique,empt_place,parks,rail,trunk
4778,0.92616,1,1,11,7.21805,35.141,0.567,1,2,1,1,0,0
4779,1.67790,1,2,12,10.32534,52.011,1.705,1,2,1,1,0,0
4780,0.10425,1,1,11,2.19171,10.903,0.321,0,2,1,1,0,0
4783,0.19536,2,1,21,8.95252,0,0,1,2,0,1,1,0
4784,1.22047,2,3,23,9.46266,25.092,0.784,1,2,1,1,1,0
4785,0.22429,1,2,12,4.45632,3.527,0,0,2,1,1,1,0
4787,0.13335,1,1,11,2.12017,5.562,0.129,1,3,0,1,0,0
4788,0.28022,1,2,12,0.75029,8.446,0,0,2,1,1,0,0
4791,0.12099,2,2,22,1.02159,0.204,0,0,2,1,1,1,0
4792,0.44776,1,1,11,5.40208,14.696,0.327,1,2,0,1,0,0
4793,0.10034,3,1,31,0.27033,1.68,0.206,0,2,1,1,0,0
4794,0.41135,1,1,11,8.33504,23.317,0.496,1,2,0,1,0,0
4797,0.05905,3,2,32,0.29182,1.941,0.155,0,2,0,1,0,0
4800,0.25710,2,1,21,1.06768,1.047,0.105,0,1,1,1,0,0
4801,0.69307,1,1,11,6.69963,18.474,0.393,1,2,0,1,0,0
4805,0.08789,3,1,31,1.50606,3.384,0.147,1,1,1,1,1,0
4806,0.09330,2,1,21,0.83011,2.337,0.256,1,1,1,1,0,0
4808,0.60265,3,1,31,3.68202,1.635,0,1,2,0,1,1,0
4811,0.25282,3,1,31,0.42607,4.402,0.118,0,2,1,1,1,0
4812,0.77955,2,1,21,6.55723,0.541,0,1,1,0,1,1,0
4814,0.06558,2,1,21,3.91692,05.07,0,1,1,1,1,1,0
4815,0.42134,2,2,22,0.46088,2.885,0.066,0,2,1,1,0,0
4817,0.09480,3,1,31,0.27578,10.316,0.185,0,2,0,1,0,1
4818,0.04123,3,1,31,0.17978,2.093,0,1,2,0,1,0,1
4819,3.17480,1,1,11,5.05651,38.65,0,1,2,1,1,0,0
4820,1.67928,1,2,12,6.55098,45.373,0,0,2,1,1,0,0
4825,0.14086,2,1,21,1.06921,0.468,0.468,1,1,0,1,0,1
4826,0.09175,3,1,31,1.25915,0,0.039,1,1,1,1,0,0
4827,0.34033,2,1,21,0.72473,0,0.369,1,1,1,1,0,0
4828,0.03420,2,1,21,0.83591,0,0.049,1,1,1,1,0,0
4829,3.19060,1,1,11,1.1825,1.239,1.053,1,2,0,1,1,1
4830,0.18470,3,1,31,1.97873,2.235,0.131,1,1,0,1,0,0
4832,0.06678,3,1,31,2.29497,1.52,0.138,1,1,0,1,1,0
4833,0.06544,2,1,21,2.53929,0,0,1,1,0,1,0,0
4835,0.73341,2,1,21,7.85685,0,0,1,1,0,1,1,0
4836,0.05344,2,1,21,0.19344,0,0.106,1,1,0,1,0,0
4837,0.18036,2,1,21,1.7161,1.963,0.115,0,2,0,1,1,0
4838,0.13973,2,1,21,0.4623,0,0,1,1,1,1,0,0
4840,0.60130,3,2,32,0.65264,3.254,0.136,0,2,0,1,1,0
4841,0.65400,1,2,12,16.78689,50.192,9.596,0,2,1,1,0,0
4842,0.33790,1,2,12,2.59384,15.114,1.542,0,2,1,1,0,0
4844,0.08870,1,1,11,3.82096,6.304,0,1,2,1,1,1,0
4845,0.14014,3,2,32,1.86561,2.026,0,0,2,0,1,0,0
4847,0.32128,2,2,22,1.38498,2.078,0.13,0,3,1,1,1,1
4849,0.41260,3,1,31,12.5826,6.066,0.867,1,1,0,1,0,0
4850,0.02985,3,1,31,1.25706,0,0.051,1,1,0,1,0,0
4851,0.10208,2,1,21,1.25348,0,0.039,0,1,0,1,0,0
4853,0.21291,2,1,21,1.28374,3.572,0,1,1,1,1,1,0
4854,0.36136,2,2,22,0.68202,1.795,0.087,0,3,0,1,1,0
4855,0.30318,2,2,22,1.55857,2.517,0,0,3,0,1,1,0
4856,0.20170,2,1,21,2.61893,1.476,1.033,1,1,1,1,1,0
4857,0.09984,2,3,23,0.98882,1.975,0.141,0,2,1,1,1,1
4858,0.52997,2,2,22,3.70537,3.386,0,0,2,1,1,1,1
4859,0.45095,2,3,23,1.28479,2.409,0.071,0,2,0,1,1,0
4860,0.10376,1,1,11,1.35438,2.027,0.917,1,2,0,1,0,1
4861,0.78744,2,2,22,7.64599,8.777,0,0,3,0,1,1,0
4863,1.91747,3,1,31,0.54663,2.678,0.098,1,1,0,1,0,0
4864,0.38588,2,1,21,11.18259,13.641,0.65,0,2,0,1,1,0
4865,1.00505,2,1,21,19.85022,11.651,5.825,1,2,0,1,1,0
4866,1.08595,2,2,22,70.82966,23.658,0,1,2,0,1,0,0
4867,0.02075,2,2,22,0.60997,5.927,0.603,0,2,0,1,0,0
4868,0.05347,2,2,22,0.85271,6.037,0.154,0,2,0,1,0,0
4870,0.57205,2,1,21,4.82673,4.988,1.36,1,1,0,1,0,0
4871,0.19679,2,1,21,0.31112,0.745,0.075,1,2,1,1,0,0
4872,1.11335,1,2,12,8.75983,4.337,0,1,2,1,1,0,0
4873,0.92471,2,1,21,3.36344,0.198,0,1,1,1,1,0,0
4875,0.65922,2,1,21,1.98758,2.014,0,1,2,1,1,0,0
4879,0.09622,2,1,21,0.42159,9.232,0.597,0,1,0,1,0,0
4881,0.11509,1,1,11,0.42089,0.921,0.129,0,2,0,1,0,0
4882,0.07178,3,1,31,0.41064,2.34,0.048,0,1,0,1,0,1
4883,0.05356,3,1,31,0.59182,1.105,0.138,1,1,0,1,0,0
4884,0.14695,1,1,11,0.3759,1.956,0.022,0,1,0,1,0,0
4885,0.42830,1,1,11,1.18633,0.967,0.204,0,2,1,1,0,1
4886,0.17783,3,1,31,0.27396,1.804,0.034,1,1,0,1,0,1
4887,0.22713,1,1,11,1.09404,3.503,0.059,0,1,0,1,1,0
4888,0.01977,2,3,23,0.16089,0.019,0.432,0,2,1,1,0,1
4889,0.22709,2,3,23,0.88403,0,2.175,0,1,1,1,0,0
4890,0.34067,1,1,11,0.69982,06.05,0.033,0,1,1,1,0,0
4891,0.56675,3,1,31,1.3623,1.219,0.406,0,2,1,1,0,1
4892,0.52369,2,1,21,5.3158,0,0,1,1,1,1,0,0
4893,0.19614,1,1,11,1.02734,0.375,0,0,2,0,0,0,0
4894,0.92460,1,2,12,1.29437,7.133,0.868,0,3,1,1,0,0
4895,0.31467,3,1,31,11.83496,1.073,5.903,1,1,0,1,0,0
4896,0.06767,3,2,32,0.46378,0.029,0.117,0,2,1,1,0,0
4897,0.84469,1,1,11,4.10966,2.526,0.842,0,2,1,1,0,1
4898,0.19745,1,1,11,2.03927,6.107,0,1,1,0,1,0,0
4899,0.24726,3,1,31,0.57185,3.312,0,1,1,0,1,0,0
4900,0.86775,1,1,11,3.39066,2.887,0.222,1,1,0,1,0,0
4901,0.77675,1,1,11,3.3874,6.109,0.555,1,1,0,1,0,0
4902,0.08671,2,1,21,0.86906,1.163,0.078,1,1,1,1,0,0
4904,1.55697,1,2,12,3.58934,15.468,1.758,0,2,0,1,0,0
4905,0.22517,1,2,12,3.24419,6.807,2.382,0,2,0,1,0,0
4906,0.44477,2,1,21,0.56295,3.708,0.171,0,2,0,1,1,0
4907,0.47917,2,1,21,7.39364,7.621,0,1,1,0,1,1,0
4909,0.70927,1,1,11,1.42225,2.855,1.038,1,1,0,1,0,0
4910,0.37921,2,3,23,0.61822,06.01,1.824,0,3,0,1,1,0
4912,0.62342,3,1,31,9.37142,16.322,0,1,1,0,1,0,0
4914,0.15212,3,1,31,3.83118,12.424,0.49,0,3,1,1,0,0
4915,0.14038,2,1,21,2.39759,4.028,1.074,1,1,0,1,0,0
4916,0.53221,2,1,21,0.9028,2.085,0.371,1,1,0,1,0,0
4917,0.35494,2,1,21,1.07324,2.074,0.041,1,1,1,1,1,0
4918,0.05290,2,2,22,1.9978,6.519,0.326,0,2,1,1,0,0
4919,0.13460,2,1,21,1.06967,3.332,0.058,1,2,1,1,0,0
4921,0.39677,1,1,11,0.40461,0.146,0.063,1,1,0,1,1,0
4922,0.58135,1,1,11,2.51471,0.318,0.637,1,1,0,1,0,0
4923,0.14253,2,1,21,1.81991,10.014,0.211,1,2,1,1,0,0
4925,0.25764,2,1,21,1.53061,7.238,0,1,2,0,1,0,0
4926,0.69128,2,1,21,2.07114,27.468,0.416,1,3,0,1,0,0
4927,3.23437,1,2,12,3.39745,16.964,0.373,0,3,0,1,0,0
4928,0.17237,2,1,21,0.80024,4.003,0.081,0,1,0,1,1,0
4929,0.29462,1,2,12,1.66406,3.983,2.374,0,2,0,1,0,0
4930,0.94639,1,2,12,5.36221,9.861,0.308,1,2,0,1,0,0
4931,0.13608,1,1,11,0.46485,1.261,0.02,0,2,0,1,0,0
4932,4.52483,1,1,11,5.97615,18.114,0.302,1,2,0,1,0,0
4933,0.36614,1,1,11,1.24565,1.281,0,1,1,0,1,0,0
4934,0.26932,3,1,31,4.38586,2.414,1.975,1,2,1,1,1,0
4935,0.21714,1,1,11,0.46552,2.167,0.092,0,3,1,1,0,1
4936,0.08157,1,1,11,0.39285,0.73,0.104,0,1,0,1,0,0
4937,0.13503,3,1,31,4.011,0.644,0.215,1,1,1,1,1,0
4938,0.18136,3,1,31,2.72205,0.694,0,1,2,1,1,1,0
4939,0.27046,3,1,31,5.129,2.226,0.556,1,1,1,1,1,0
4940,0.46753,3,1,31,4.42857,0.216,0,1,1,1,1,1,0
4941,0.35111,1,1,11,0.7414,0.418,0,1,2,1,1,0,0
4942,0.02753,3,2,32,0.48498,0.986,0.039,0,2,1,1,0,1
4944,0.45002,1,1,11,1.75743,0.915,0.092,1,2,1,1,1,0
4946,0.41565,3,1,31,2.92639,5.585,0,1,1,1,1,0,1
4947,0.21183,2,1,21,0.88664,1.254,0.045,1,2,0,1,0,0
4948,0.43663,3,2,32,6.57895,0,0.354,0,2,1,1,0,0
4950,0.21360,2,2,22,0.48915,1.019,0.019,0,3,1,1,0,0
4951,0.64031,1,1,11,5.49687,10.872,0,1,2,1,1,0,0
4952,0.06160,1,1,11,0.97674,1.226,0.115,0,3,1,1,0,0
4955,0.07121,3,1,31,1.68674,1.921,0.48,1,1,1,1,0,0
4956,0.42850,3,1,31,5.06298,0.289,0.289,1,2,1,1,0,0
4958,0.10667,2,1,21,1.8245,7.606,0.08,0,2,1,1,1,0
4959,1.35306,3,1,31,37.32554,0,2.131,1,1,0,1,1,0
4960,0.17529,3,1,31,2.70356,0,0.12,1,1,1,1,1,0
4961,0.48408,1,2,12,3.66237,0.39,0,0,2,1,1,1,0
4962,0.13352,2,1,21,0.28127,2.83,0.021,0,1,1,1,1,0
4964,2.24540,1,1,11,5.11678,0.267,0,0,2,1,1,1,0
4966,0.10890,2,1,21,0.97818,4.677,0,1,1,1,1,0,0
4968,0.10016,2,1,21,0.50478,3.154,0,1,2,1,1,0,0
4969,0.25884,1,1,11,8.29022,4.645,0,1,1,1,1,0,0
4970,0.38945,1,1,11,0.57531,1.604,0.042,0,2,1,1,0,0
4971,0.05873,3,1,31,0.684,8.349,0,1,1,1,1,1,0
4972,0.34585,1,1,11,1.83735,1.036,0.08,1,1,1,1,0,0
4974,2.40179,1,1,11,4.252,7.999,0.195,1,1,1,1,0,0
4976,0.33332,1,1,11,0.98751,3.476,0.28,1,1,1,1,0,0
4977,0.37569,1,1,11,8.99552,16.308,0.418,1,1,1,1,0,0
4978,0.23665,1,3,13,1.7288,6.057,0.178,0,2,1,1,0,0
4979,0.14273,1,1,11,3.70863,0.158,0.158,1,1,1,1,0,0
4980,0.27867,1,1,11,0.57446,2.509,0.237,0,3,1,1,1,0
4981,1.00249,1,1,11,1.19129,7.976,0,0,2,1,1,1,0
4983,0.02950,1,1,11,7.86456,0,0,1,1,1,1,0,0
4984,0.66515,1,1,11,9.12524,4.671,0.849,1,1,1,1,0,0
4985,1.16541,1,1,11,28.75513,2.822,0,1,2,1,1,0,0
4986,0.12369,2,1,21,0.5542,1.295,0.019,1,2,1,1,1,0
4988,0.14836,1,1,11,0.36258,3.459,0.082,0,1,1,1,0,0
4989,0.16460,2,1,21,3.22059,1.167,0,1,1,1,1,0,0
4990,0.26397,1,3,13,0.53559,0.877,1.091,0,3,1,1,0,0
4991,0.49878,1,2,12,2.18398,1.227,0.112,0,2,1,1,1,0
4992,0.35249,1,1,11,2.00352,0.712,0,1,2,1,1,1,0
4994,0.30513,1,1,11,0.52077,3.613,0.052,0,3,1,1,1,0
4995,0.08667,2,2,22,1.88786,1.799,0.12,1,2,0,1,0,0
4996,0.07562,2,2,22,1.13823,4.989,0.063,0,3,0,1,0,1
4997,0.65189,1,1,11,2.33081,0.488,0,1,1,1,1,0,0
4998,0.25957,2,1,21,1.34857,7.025,0.135,1,1,0,1,0,1
4999,0.30635,2,1,21,0.14347,1.705,0.024,0,2,1,1,0,1
5000,0.24343,2,2,22,0.28149,1.522,0.184,0,3,1,1,0,0
5001,0.08492,2,2,22,0.47879,1.343,0.024,0,2,1,1,0,0
5002,0.23418,2,3,23,0.33958,0.254,0.102,0,3,1,1,0,0
5003,10.42978,1,1,11,10.10502,1.105,0,1,2,1,1,0,0
5004,0.23805,3,1,31,1.26764,3.513,0,0,1,0,1,0,1
5005,0.12274,3,1,31,0.20632,2.249,0.007,0,2,1,1,0,1
5006,0.27933,3,1,31,1.1044,3.76,0.427,0,2,1,1,1,0
5007,0.79198,1,1,11,15.42969,20.398,0.755,1,1,1,1,0,0
5009,0.30312,2,1,21,0.37042,1.015,0.074,0,1,1,1,0,0
5010,0.77935,2,1,21,6.6813,0,0,1,1,0,1,0,0
5011,0.44503,2,1,21,2.99602,10.042,0,1,1,0,1,0,0
5013,0.19043,3,1,31,1.25813,5.683,0,1,1,1,1,0,0
5014,1.26523,2,1,21,1.38816,3.995,0.17,0,1,1,1,0,0
5015,0.19063,2,1,21,0.21932,0.949,0.019,1,1,1,1,0,0
5017,0.58309,1,1,11,13.38097,1.283,0,1,2,1,1,0,0
5018,3.91907,1,1,11,13.95742,0,0.917,1,2,1,1,0,0
5021,0.10511,3,1,31,0.73294,0,0,0,2,0,1,0,0
5022,0.04645,2,1,21,4.85002,0.308,0,1,1,1,1,0,0
5023,0.05817,3,2,32,2.84591,3.904,0.163,0,2,1,1,0,0
5024,0.29418,2,1,21,2.48696,2.342,0,1,1,1,1,0,0
5025,0.26067,3,1,31,0.24232,1.75,0.01,1,1,1,1,0,0
5027,0.30142,2,1,21,2.78414,6.58,0,1,1,1,0,0,0
5028,1.37219,2,1,21,28.05111,6.607,0,1,1,1,1,0,0
5029,0.04684,2,1,21,1.04204,0.594,0.264,0,2,1,1,1,0
5030,0.16072,2,1,21,1.23912,0.855,0.285,0,2,1,1,1,0
5031,0.25971,3,1,31,3.09862,5.126,0,1,2,1,1,0,0
5032,0.06908,2,1,21,0.83529,02.08,0.039,0,1,1,1,0,0
5034,0.31123,3,1,31,0.30897,1.845,0.081,0,1,1,1,0,1
5037,0.10336,2,1,21,0.40401,0.296,0,1,1,1,1,0,0
5038,0.26085,2,1,21,0.52884,1.058,0.023,1,2,1,1,0,0
5039,1.46396,3,1,31,3.02647,4.026,0,1,1,1,1,0,0
5040,0.19653,1,1,11,0.36816,1.647,0.031,1,1,1,1,0,0
5041,1.15204,2,1,21,2.33399,12.664,0,1,2,1,0,0,0
5042,0.10285,3,1,31,0.78508,2.692,0.102,1,1,1,1,0,0
5044,0.18992,1,1,11,0.60993,1.188,0,1,2,1,1,0,0
5045,0.23235,2,1,21,0.23433,1.898,0.027,1,2,1,1,0,1
5047,0.26025,3,1,31,0.86565,1.875,0,1,1,1,1,0,0
5053,1.03939,2,1,21,1.07693,0.945,0.05,1,1,1,0,0,0
5063,0.06535,2,1,21,0.43926,1.451,0.046,0,2,1,1,1,0
5064,0.33778,2,1,21,1.0337,10.291,0.058,1,1,1,0,0,0
5065,0.86636,3,2,32,0.86039,0.771,0.235,0,2,1,1,1,0
5066,1.41284,3,1,31,3.86252,2.919,0,1,2,1,1,1,0
5067,0.03711,3,1,31,1.23618,1.146,0,1,2,1,1,1,0
5068,0.96289,2,2,22,3.25602,2.401,1.2,0,2,1,1,1,0
5069,0.34337,2,1,21,1.61959,5.531,0,1,1,1,0,0,0
5070,0.10761,2,1,21,0.62273,2.763,0.031,0,2,1,0,0,0
5071,0.38257,2,1,21,1.82325,2.89,0.289,0,2,1,0,0,0
5072,0.07137,2,1,21,0.42554,1.126,0,0,1,1,1,0,0
5073,0.07645,2,1,21,5.43293,5.834,0.278,1,1,1,1,0,0
5074,0.41558,3,1,31,10.38757,0.562,3.373,1,2,1,1,1,0
5075,0.62441,1,1,11,1.93877,0.763,0.254,1,1,1,1,0,0
5076,0.18481,1,1,11,1.39951,0.782,0,1,1,1,1,1,0
5077,0.25605,1,1,11,1.8974,1.076,0,1,2,1,1,0,0
5078,1.55017,1,1,11,15.81991,0.975,0.975,1,1,1,1,0,0
5079,0.27392,2,1,21,0.51652,3.24,0.049,0,1,1,1,0,0
5080,1.59007,1,1,11,2.6976,3.305,0,1,2,0,1,0,0
5081,0.58448,1,1,11,2.08072,3.106,0,1,1,0,0,0,0
5082,0.23601,1,1,11,0.27646,0.553,0,0,1,1,1,0,1
5083,0.26354,2,2,22,0.74407,0.758,0,0,3,0,1,0,0
5084,1.49499,1,1,11,1.63162,0.997,0.623,1,1,0,1,0,1
5085,0.25744,1,1,11,0.25449,1.191,0.009,0,3,0,1,0,0
5086,0.32809,2,1,21,0.35708,1.276,0.057,0,1,1,1,0,0
5087,0.17423,1,1,11,0.55946,0.673,0,1,1,0,1,0,0
5088,0.23473,1,1,11,0.76864,3.29,0,1,1,0,0,0,0
5089,1.58647,1,1,11,2.74313,3.265,0,1,2,0,1,0,0
5090,0.55943,1,1,11,0.71948,0.968,0.04,1,1,0,1,0,0
5091,0.21913,1,1,11,0.37862,0.568,0.015,1,1,0,1,0,0
5092,0.30849,1,1,11,0.46119,1.848,0.027,1,2,0,0,0,0
5094,1.24892,2,1,21,3.71783,1.569,0,1,1,0,0,0,0
5095,0.39844,1,1,11,0.86571,1.172,0.053,1,1,0,0,0,0
5096,2.19156,1,1,11,5.41719,2.875,0,1,1,1,1,1,0
5097,0.28478,1,1,11,0.82917,0.37,0.037,1,2,1,1,1,0
5098,0.22439,1,1,11,0.23556,0.666,0.015,1,2,1,1,0,1
5099,0.14819,1,1,11,0.48389,1.431,0.045,1,1,1,1,1,0
5100,0.24104,1,1,11,0.16604,1.128,0.022,0,1,1,1,1,1
5101,0.24529,1,1,11,0.36425,0.361,0,1,2,1,1,1,0
5102,0.15292,2,1,21,0.98236,2.624,0.077,1,1,1,1,0,0
5103,0.14725,2,1,21,0.4996,1.155,0.043,0,1,1,1,1,0
5104,0.30038,2,1,21,0.39783,2.873,0.025,0,2,1,1,0,0
5107,0.21343,2,2,22,3.84374,1.076,1.076,1,2,1,1,0,0
5108,1.62202,1,1,11,5.83165,2.128,0.709,1,2,1,1,1,0
5109,0.31231,2,2,22,1.2806,7.221,0.074,0,2,1,1,0,0
5110,0.23021,2,1,21,10.38727,1.877,2.502,1,2,1,1,0,0
5111,0.65079,2,1,21,13.98462,8.859,2.215,1,1,0,1,0,0
5112,0.26332,2,1,21,4.48186,1.686,0,1,1,1,1,0,0
5113,0.51199,2,1,21,1.327,2.192,0.091,1,1,1,1,0,0
5114,0.78754,2,1,21,8.56123,3.61,0.328,1,1,0,1,0,0
5115,0.29990,2,1,21,9.0662,0.345,0,1,1,1,1,0,0
5116,0.50325,1,1,11,1.67294,0,0,1,1,1,1,1,0
5117,0.33898,2,1,21,3.30249,0.948,0,1,1,0,1,0,0
5118,0.08064,1,2,12,1.68077,1.394,0.446,0,2,1,1,1,0
5119,0.10424,1,2,12,1.57233,4.082,0.44,0,2,1,1,0,0
5120,0.23815,1,1,11,0.58565,1.751,0.055,1,1,1,1,0,0
5121,0.10253,2,1,21,0.47796,5.72,0,0,1,1,1,0,0
5122,0.30268,1,1,11,1.07415,1.468,0,1,1,1,1,0,0
5123,0.27551,2,1,21,0.73386,1.463,0,1,1,1,1,0,1
5125,0.38729,2,1,21,0.7076,2.037,0.07,1,1,1,1,0,0
5127,0.39565,2,1,21,11.53038,3.155,0,1,1,1,1,0,0
5129,0.06605,3,1,31,0.57302,8.279,0,1,1,0,1,0,0
5130,0.32895,3,1,31,1.52301,2.049,0.053,1,2,1,1,0,0
5132,0.23185,2,1,21,5.55899,4.692,0,1,1,1,1,0,0
5133,0.20135,1,1,11,0.34479,2.178,0.201,0,2,1,1,0,0
5134,0.07227,2,1,21,0.50285,0.977,0,1,1,1,1,0,0
5135,0.16159,1,1,11,4.38002,3.171,0.187,1,1,1,1,0,0
5136,0.21419,2,1,21,0.45259,0.606,0.155,1,2,1,1,1,0
5137,0.07241,1,1,11,0.28481,0.121,0.043,0,1,1,1,1,0
5138,0.13161,2,1,21,1.07553,2.004,0.079,1,2,1,1,0,0
5139,0.16120,2,1,21,0.28404,1.996,0.052,0,2,1,1,0,0
5140,0.03726,3,1,31,2.43557,1.112,0,1,1,1,1,0,0
5141,0.17031,2,1,21,8.70278,0,0,1,2,1,1,1,0
5142,0.26099,2,1,21,0.77486,1.191,0.073,0,2,1,1,0,0
5143,0.92094,1,1,11,9.60776,1.808,0.603,1,2,1,0,0,0
5144,0.37666,1,2,12,1.12882,1.618,0.167,0,2,1,1,0,0
5149,0.26884,2,1,21,0.75944,0.95,0.043,1,1,1,1,0,0
5150,0.82529,2,1,21,3.62293,0.623,0,1,2,1,0,0,0
5151,0.06581,1,1,11,0.70005,0.659,0.057,1,1,1,1,0,0
5152,0.15373,3,1,31,1.67549,2.58,0,1,1,1,1,0,0
5153,0.14664,2,1,21,2.02111,2.675,0.089,1,1,1,1,0,0
5156,0.09265,2,1,21,0.83827,1.529,0.036,1,1,1,1,0,0
5158,0.20293,2,1,21,8.60013,1.867,0,1,1,1,1,0,0
5159,0.07282,3,1,31,1.05159,0.523,0.095,0,2,1,1,0,0
5161,0.54775,1,1,11,0.50593,2.034,0.023,0,2,1,1,0,0
5162,0.25950,1,1,11,1.40144,1.847,0,1,2,1,1,0,0
5163,0.67099,2,1,21,3.16336,0.54,0,1,3,0,1,0,0
5164,0.54615,1,1,11,0.92067,2.864,0.045,0,2,1,1,0,0
5165,0.30157,1,1,11,0.54576,0.632,0.076,1,2,1,1,0,0
5166,0.32734,2,1,21,0.40233,1.044,0,1,1,1,1,0,1
5168,0.22839,2,1,21,2.21007,1.255,0,1,2,1,0,0,0
5170,0.21574,1,1,11,1.2142,1.769,0,1,1,1,1,0,0
5173,0.53465,2,1,21,4.56565,0,0,1,1,1,1,0,0
5174,0.26370,1,1,11,0.33345,1.509,0.036,1,2,1,1,0,1
5175,0.59630,2,1,21,1.04713,2.273,0,1,1,0,0,0,0
5176,1.16696,2,1,21,13.58491,0,0,1,1,1,1,0,0
5177,0.29990,1,2,12,1.44783,2.194,0.296,0,2,1,1,1,0
5178,0.35138,2,1,21,3.0795,2.196,0,1,1,0,1,0,0
5179,0.30268,2,1,21,0.9372,4.287,0.035,0,2,0,1,0,0
5180,0.42752,1,1,11,0.64556,1.001,0.054,1,2,1,1,1,0
5181,0.23184,2,1,21,0.30067,1.255,0.117,0,2,1,1,0,0
5182,0.40320,2,1,21,3.3966,5.368,0,1,1,0,1,0,0
5183,0.41956,2,1,21,3.14503,5.205,0,1,1,0,1,0,0
5184,0.87771,1,1,11,3.67355,1.859,0,1,1,0,1,0,0
5185,0.29206,2,1,21,0.5671,0.504,0.017,0,1,1,1,1,0
5187,0.10574,2,1,21,1.13093,1.18,0.037,1,1,1,1,0,0
5188,0.08989,2,1,21,0.60631,2.162,0.019,1,1,1,1,1,0
5189,0.42313,1,1,11,1.35381,8.151,0.291,0,1,1,1,0,0
5190,0.55031,1,2,12,1.46839,4.288,0.126,0,2,0,1,0,0
5191,0.85402,1,1,11,1.65423,3.436,0,1,1,1,1,0,0
5192,0.58840,2,1,21,1.5185,0.871,0.317,1,2,0,1,0,0
5193,0.26467,1,1,11,0.62873,2.779,0.289,1,1,0,1,0,0
5194,0.57952,1,1,11,3.18923,6.634,0,1,1,0,1,0,0
5195,0.13639,2,1,21,0.80097,1.595,0.03,1,1,0,1,0,0
5196,1.09190,1,1,11,0.74534,1.779,0.198,0,1,0,1,0,0
5197,0.22583,2,1,21,1.0959,1.863,0.044,1,1,0,1,0,0
5198,0.30445,1,1,11,4.49148,8.95,0,1,1,0,1,0,0
5199,0.54290,1,1,11,3.5635,5.235,0,1,1,0,1,0,0
5201,0.06523,2,1,21,0.67205,1.99,0.02,1,1,0,1,0,0
5203,0.14632,2,1,21,2.81261,6.062,0,1,1,0,1,0,0
5204,0.31428,1,1,11,1.21172,3.649,0.052,1,1,1,1,0,0
5205,0.17329,2,1,21,0.60576,1.742,0.303,0,1,0,1,0,0
5206,0.35027,1,1,11,1.55305,3.749,0,1,1,0,1,0,0
5207,0.05954,3,1,31,0.29237,1.486,0.022,1,1,0,1,0,0
5208,0.06433,1,1,11,1.52701,1.544,0,1,1,1,1,0,0
5209,0.11164,3,1,31,0.54876,4.822,0.031,0,1,1,1,0,0
5210,0.16702,3,1,31,1.28454,9.067,0,1,1,1,1,0,0
5211,0.56064,1,1,11,0.92288,0.802,0.062,0,3,1,1,1,0
5212,0.54960,3,2,32,7.6139,11.695,0.807,0,2,1,1,0,0
5213,0.15936,1,1,11,1.66844,1.462,0,1,1,1,1,0,0
5214,0.09028,1,1,11,0.93581,1.331,0.083,0,1,1,1,0,0
5215,0.11343,3,1,31,1.15852,6.569,0,0,2,0,1,0,0
5216,0.74475,1,1,11,0.36619,2.807,0.138,1,1,1,1,1,0
5217,0.09790,3,1,31,0.85424,1.493,0.038,1,1,0,1,0,0
5218,0.14010,2,1,21,0.53661,1.832,0.038,1,1,1,1,0,0
5219,0.06649,2,1,21,0.41842,1.598,0.021,1,1,1,1,0,0
5220,0.22881,2,1,21,0.29199,1.408,0.046,0,2,1,1,0,0
5221,0.33039,1,2,12,2.23085,2.326,4.349,0,2,1,1,0,0
5222,1.21317,3,1,31,2.61154,17.858,0.525,1,2,1,1,0,0
5223,0.75086,2,1,21,2.16052,1.777,0.808,1,1,1,1,0,0
5225,0.12229,3,2,32,3.44353,4.366,3.023,0,2,1,1,0,0
5226,0.13867,3,1,31,0.51465,3.534,0.178,0,1,1,1,0,0
5227,0.97758,1,1,11,2.19127,2.092,0.492,1,1,1,1,0,0
5228,0.07990,2,1,21,3.97984,0.549,0,1,1,1,1,1,0
5229,0.42384,2,1,21,0.62539,3.029,0.359,1,2,1,1,1,0
5232,0.37524,3,1,31,17.13056,1.073,2.146,1,2,1,1,0,0
5233,0.34359,2,1,21,1.64027,3.965,1.542,0,2,1,1,0,0
5234,0.89156,3,1,31,1.65533,0.355,0,1,1,1,1,0,0
5235,0.20674,2,1,21,0.85745,1.183,0.481,1,2,1,1,0,0
5236,0.03417,3,1,31,0.57201,8.023,0,1,1,0,0,0,0
5237,0.09812,3,1,31,0.65453,1.136,0,1,1,1,0,0,0
5238,0.37377,1,1,11,2.4096,2.794,0,1,2,1,1,1,0
5239,0.31345,1,1,11,1.1622,3.715,0.21,0,2,0,1,1,0
5240,0.10742,2,1,21,2.18533,5.834,0,1,3,0,1,1,0
5241,0.19628,2,2,22,1.76447,3.945,0.438,0,3,0,1,0,0
5243,0.76965,2,1,21,2.81987,0.767,0.767,1,3,1,1,1,0
5244,0.34375,1,2,12,0.70482,2.571,2.187,0,3,0,1,1,0
5245,0.25306,3,1,31,0.66059,1.942,0.12,0,1,1,1,1,0
5246,0.09483,2,1,21,0.91732,2.772,0.191,0,2,0,1,1,0
5247,11.76770,2,1,21,9.25578,3.564,0,1,3,0,1,1,0
5249,0.27629,1,1,11,8.22331,10.111,0,1,1,0,1,1,0
